Wind_Speed,Rotate_Speed,Pitch_Angle,Wind_Direction,Power_Active
4.702405,1062,-0.02,175.2466,174.3933
3.423989,1055,-0.03,195.0724,21.81883
3.728098,1057,-0.03,176.151,86.87221
4.567776,1184,-0.01,190.8109,163.9417
3.52726,1056,-0.01,197.7594,66.05449
4.483827,1060,-0.01,176.7519,157.5638
5.529122,1226,-0.01,169.9937,311.8302
5.639987,1419,-0.02,192.5395,330.0333
4.218389,1060,-0.02,180.0382,103.615
4.438059,1210,-0.02,182.5728,200.3824
5.646351,1327,-0.04,176.4304,342.256
4.57493,1303,-0.04,176.0187,141.7743
3.695341,1060,-0.02,183.1594,69.61179
4.063922,1060,-0.02,194.5298,95.99123
5.818842,1056,-0.02,165.7903,338.356
5.769133,1361,-0.02,176.8979,342.3207
5.780033,1401,-0.02,182.4781,371.4557
6.391596,1645,-0.02,179.1318,376.9097
3.903428,1051,-0.02,184.5336,79.17146
3.645508,879,-0.04,218.2742,60.87576
3.878251,1062,-0.04,183.2564,110.1092
4.407369,1211,-0.04,180.7133,132.3474
5.057125,1493,-0.04,211.4873,293.9615
4.906564,1699,-0.03,186.6111,303.2333
7.720494,1765,-0.04,178.9798,913.3757
7.593837,1571,-0.03,184.6299,844.8212
6.736925,1425,-0.03,183.3637,614.1431
8.315002,1770,0.26,180.0192,1093.875
8.202209,1763,0.02,182.5582,1047.071
8.211337,1751,-0.04,188.2972,1029.622
6.607541,1564,-0.02,196.7152,558.682
8.606805,1759,-0.06,187.548,1084.944
7.540896,1664,-0.03,174.3888,884.6616
8.565048,1767,-0.04,171.4055,1130.565
9.340246,1772,0.69,181.2736,1342.141
8.92961,1763,0.15,193.4119,1218.291
8.549571,1756,-0.05,186.8057,1118.299
8.551072,1752,-0.03,179.066,1088.19
7.685417,1560,-0.05,174.8129,869.6567
8.578369,1761,-0.05,192.2617,1050.987
6.976658,1365,-0.02,193.1111,685.6105
7.228999,1420,-0.05,170.6353,703.1259
7.376206,1759,-0.02,166.5782,714.9042
5.958611,1200,-0.02,179.7904,579.7273
7.151372,1577,-0.03,174.753,698.9847
7.745732,1752,-0.04,186.8552,779.5806
9.763594,1767,0.31,189.8302,1288.054
6.629077,1284,-0.05,170.3976,473.6111
7.14729,1649,-0.05,182.2268,644.2743
5.340117,1122,-0.04,176.9701,303.1067
6.752163,1258,-0.03,176.2603,656.0483
6.741798,1517,-0.04,184.6655,525.8336
5.60491,1062,-0.04,180.8858,354.819
5.544505,1169,-0.05,182.1194,308.2629
6.181069,1215,-0.04,179.479,469.1215
5.921252,1155,-0.04,188.3822,353.7281
7.034547,1614,-0.05,173.6677,600.5937
5.470096,1215,-0.05,177.9363,230.232
5.328425,1571,-0.05,171.031,293.1159
5.065639,1060,-0.05,172.1722,183.9411
5.023908,1490,-0.03,156.7967,121.9971
4.292089,1068,-0.04,213.1166,112.7119
3.125847,1033,-0.02,183.0766,18.70719
4.117833,1064,-0.04,187.2148,149.6507
4.810856,1063,-0.05,169.0757,221.4379
7.109357,1615,-0.04,159.2686,648.2958
8.297983,1463,-0.03,180.8401,1098.834
8.027143,1754,-0.05,184.4999,944.6116
6.588048,1465,-0.01,189.6319,597.6988
10.05635,1776,1.91,181.4674,1576.82
7.620999,1726,-0.05,190.405,942.4521
5.893949,1329,-0.03,201.2354,371.3398
8.5546,1751,0.01,180.4948,1186.993
7.250993,1785,5.97,182.5744,738.879
9.449244,1759,-0.05,185.67,1297.15
9.681046,1752,1.66,198.0475,1333.115
10.26311,1761,2.04,181.3882,1498.953
7.347206,1737,-0.04,189.2356,755.6794
6.40724,1559,-0.03,190.934,449.6184
7.030293,1321,-0.05,180.1795,533.46
6.927553,1699,-0.03,186.3425,669.6816
4.325851,1311,-0.01,212.7198,109.4464
6.24714,1086,-0.01,152.8137,455.353
3.630132,1007,-0.03,176.7133,51.93999
6.316126,1652,-0.03,186.3271,418.2181
4.009065,1055,-0.03,175.6856,69.56808
5.123471,1059,-0.03,190.8748,228.8046
5.963085,1644,-0.04,173.4755,427.0002
6.149146,1364,-0.05,186.4552,400.5824
5.466222,1063,-0.05,176.1818,319.2851
4.605436,1057,-0.05,185.3531,196.2057
4.913838,1066,-0.02,186.464,223.9719
4.208743,1062,0.0,172.9992,156.1332
3.931373,1059,0.0,181.1515,118.6148
4.279954,1311,0.0,166.8054,161.166
10.5021,1781,1.46,197.8538,1493.543
5.246682,1467,-0.03,178.3585,372.2724
7.40733,1280,-0.01,172.0206,810.926
10.64248,1774,1.82,175.5197,1599.94
5.481641,1397,-0.03,190.1781,353.1295
9.219324,1765,1.92,163.7714,1299.084
4.409901,1044,-0.05,187.5473,259.1295
7.294253,1414,-0.04,146.4296,595.7059
9.096138,1769,1.41,200.5643,1153.198
9.05797,1759,1.57,184.8498,1156.606
9.901469,1748,-0.02,162.8357,1329.774
4.516434,1064,-0.04,190.2744,154.2209
5.703456,1452,-0.03,190.1955,453.3958
7.589554,1596,-0.02,200.9805,859.5337
6.713259,1166,-0.04,166.4099,644.1839
5.371422,1206,0.0,190.9743,419.9082
4.523557,1060,0.0,174.4527,194.3464
8.63356,1751,-0.05,160.1183,972.9316
4.261014,1063,-0.01,150.3051,175.9351
6.512766,1332,-0.04,200.3838,451.0164
4.965579,1274,-0.04,177.8103,248.7361
8.031683,1511,-0.02,185.9994,942.936
8.980493,1608,-0.04,150.79,1074.762
7.506583,1774,-0.02,187.0009,768.3075
11.05061,1766,0.01,187.5311,1603.633
10.2255,1763,0.49,192.1786,1488.888
7.199809,1549,-0.03,175.3975,744.6749
7.641316,1600,-0.04,190.9941,861.0032
6.273658,1380,-0.01,186.4079,519.4018
9.908468,1762,0.02,183.3415,1457.047
10.25898,1766,1.39,179.1382,1590.737
10.83876,1780,7.62,190.6122,1642.375
10.12626,1763,1.15,174.931,1506.05
8.253286,1762,-0.04,187.6166,1093.251
7.87194,1397,-0.05,160.1416,839.196
10.21727,1758,1.8,187.2123,1484.441
11.77492,1759,7.65,182.4837,1805.707
8.837362,1750,-0.02,169.9708,1186.036
10.00128,1751,1.56,175.144,1675.384
11.51066,1761,1.86,187.4983,1860.527
10.71821,1763,1.51,175.2535,1671.159
13.54352,1726,9.62,183.9971,2035.181
12.44069,1778,7.8,186.4694,2025.553
14.48427,1767,11.22,185.318,2108.104
12.5351,1766,2.86,198.6829,1988.653
13.12073,1864,13.04,186.0235,2073.262
11.65697,1740,8.92,183.8328,1906.313
10.99061,1787,9.68,185.9574,1838.796
10.30775,1773,0.01,185.2494,1629.467
10.5638,1781,4.84,177.1413,1672.916
10.2259,1765,0.34,181.6111,1585.451
10.74278,1763,0.33,196.1476,1646.416
11.48715,1756,1.64,185.067,1888.905
11.57862,1781,2.63,184.1638,1756.988
8.842553,1763,2.36,186.3803,1255.542
7.554608,1736,-0.05,174.9471,766.1234
5.942996,1430,-0.04,188.3857,689.7256
6.569505,1759,3.61,182.319,603.5573
5.954566,1402,-0.04,175.4247,376.2979
5.600314,1335,-0.01,164.9855,406.8757
6.418984,1631,-0.05,185.2996,412.9683
5.289014,1071,-0.05,189.5208,354.7938
6.248869,1243,-0.03,156.9498,492.1559
6.467594,1465,-0.05,176.0093,478.3151
7.063997,1574,-0.04,182.3923,799.1272
7.704349,1711,-0.03,188.0831,954.5598
6.242701,1659,-0.02,186.6787,522.1223
7.338923,1772,-0.01,175.6922,875.3077
7.01319,1729,0.53,184.6753,726.6956
8.182996,1776,2.62,164.7842,972.1891
8.784925,1769,1.29,174.5786,1191.867
8.119075,1763,-0.05,180.5172,1104.347
8.365663,1770,-0.01,184.1782,1142.65
7.167058,1559,-0.04,186.6432,825.1898
7.338231,1759,-0.05,189.8772,734.5659
7.143337,1430,-0.01,181.0916,817.966
7.447973,1478,-0.02,201.7891,700.967
6.406973,1409,-0.05,192.0363,537.7789
7.593927,1748,0.8,185.3328,739.624
4.855716,1070,-0.03,160.8634,264.4698
5.960521,1761,0.24,199.1799,347.8776
6.521888,1517,-0.01,168.2533,630.621
5.795254,1181,-0.03,191.7323,659.7871
5.149997,1048,-0.03,162.2676,249.1785
5.170092,1151,-0.03,183.4012,360.9159
5.66436,1284,-0.05,172.1374,424.007
5.201863,1310,-0.05,188.5737,293.0472
5.941229,1303,-0.05,160.4463,349.2604
6.116538,1180,-0.02,183.6031,550.9212
5.858322,1097,-0.04,194.0456,403.6682
4.410497,1059,-0.01,164.6467,234.8423
2.997938,1067,-0.01,187.4899,172.8088
5.511684,1250,-0.02,173.2642,529.7977
5.931929,1397,-0.05,164.1854,405.2585
6.991096,1721,0.18,176.9465,703.7122
3.159097,1107,0.0,177.7005,119.0031
5.750827,1581,-0.03,182.8165,445.6151
5.98825,1567,-0.04,187.5784,465.4076
4.910034,1057,-0.02,143.6326,221.582
4.995297,1066,-0.02,186.1635,326.0617
6.163116,1203,-0.03,171.1751,525.7406
4.447454,1057,-0.04,154.51,275.3174
5.303447,1303,-0.03,210.808,366.8799
6.083361,1756,0.09,155.2541,387.2784
5.600044,1603,-0.03,198.344,272.8254
3.346722,941,-0.03,160.0466,64.01656
5.417675,1180,-0.04,190.2569,329.5229
10.2668,1774,1.2,188.1393,1546.839
4.443223,1055,-0.04,168.3803,351.1024
5.07192,1093,-0.04,196.2371,298.8622
7.713525,1762,1.05,195.575,805.1427
5.326349,1427,-0.01,181.411,316.6129
8.740744,1745,-0.03,182.27,1159.81
6.062999,1213,-0.02,193.6619,580.02
4.838644,1055,-0.01,188.0727,229.1278
6.728565,1317,-0.04,189.1138,669.4391
6.21736,1500,-0.04,161.5803,477.7738
4.31213,1008,-0.04,157.184,171.2275
6.784457,1766,-0.02,181.2507,520.4003
3.680223,1115,-0.04,161.7701,74.65039
4.321696,1056,-0.01,164.7313,99.99352
2.815742,1060,-0.02,195.5735,18.7833
8.003581,1765,-0.04,181.3531,857.0561
6.462347,1181,-0.03,169.5324,548.0103
8.316648,1644,-0.04,183.1042,975.9302
6.388706,1750,-0.03,167.5164,537.974
9.107109,1732,-0.05,170.8108,1061.844
9.577983,1767,-0.04,176.5626,1280.577
7.861013,1766,-0.02,172.8573,896.9385
9.537302,1766,0.66,177.8434,1363.268
8.972629,1766,-0.05,170.2064,1095.53
9.273803,1770,0.06,172.2879,1245.983
8.271355,1750,0.59,175.8005,1026.153
9.288152,1754,0.68,162.4254,1137.901
10.58654,1762,0.04,184.0892,1495.689
8.714767,1651,-0.03,174.7467,1110.181
9.140868,1761,1.11,183.284,1199.134
7.929864,1524,-0.04,174.8963,878.2414
6.946903,1409,-0.04,165.0792,614.1243
9.204667,1763,0.72,188.1532,1252.235
8.591345,1767,-0.03,174.6095,1109.971
8.69733,1750,0.2,179.2791,1200.656
8.651018,1767,0.02,175.3273,1144.716
8.732093,1774,1.03,195.8023,1109.115
8.870008,1585,-0.05,180.5379,1265.188
8.488636,1762,0.05,185.968,1101.483
7.623652,1759,-0.04,177.5421,944.2751
7.106064,1763,1.6,189.9696,753.1784
7.750836,1755,-0.04,195.6515,895.7902
9.411737,1755,-0.05,195.9707,1255.321
7.951279,1769,-0.03,176.9267,889.4302
8.695751,1754,1.06,177.6255,1070.456
8.324856,1693,-0.04,184.6963,999.0974
8.424938,1778,1.87,191.8649,1038.95
7.481885,1776,0.95,198.8435,760.6117
6.865253,1423,-0.04,178.1187,531.7644
7.006289,1539,-0.04,167.1808,764.7971
9.146152,1696,-0.04,173.4327,1301.482
8.108626,1763,1.49,170.602,1132.749
9.763761,1774,2.48,178.4864,1547.942
9.434021,1765,-0.05,163.541,1303.971
8.194629,1750,-0.05,179.5596,1035.686
6.88202,1759,1.19,187.8127,619.39
6.711546,1439,-0.04,173.897,706.3181
8.065726,1773,2.14,186.0119,1006.616
7.968726,1763,-0.04,189.6564,957.7436
7.014364,1373,-0.02,187.8101,670.2805
7.229548,1675,0.0,168.7045,803.5936
6.851088,1493,-0.05,176.2703,686.5524
7.272213,1511,-0.05,175.7926,861.0754
7.373038,1590,-0.04,167.5532,802.5975
6.862605,1516,-0.04,163.6877,540.2921
7.340028,1761,0.07,181.5086,770.645
7.968425,1739,-0.04,192.043,934.3735
6.776708,1362,-0.01,195.5806,646.3378
5.71638,1311,-0.01,177.9626,367.9767
7.399932,1680,-0.01,181.266,822.1404
8.334486,1762,0.02,182.4646,1148.813
7.137654,1719,-0.01,179.1776,718.2065
8.150006,1774,0.31,177.3913,1038.18
8.524426,1504,-0.01,189.7578,1137.205
8.065867,1750,-0.04,194.5848,1081.365
7.533789,1770,2.89,182.4959,852.1338
8.906002,1758,1.22,186.8025,1259.951
6.547982,1605,-0.04,202.353,440.9074
6.717391,1156,-0.02,147.9325,472.6185
7.042206,1629,-0.04,171.8231,756.8636
6.696,1711,-0.03,180.6435,683.06
5.073398,1273,-0.03,171.0902,242.3279
4.136892,1073,-0.03,168.585,216.3901
5.558132,1063,-0.05,190.0034,608.9363
6.431932,1697,-0.05,146.4638,322.1014
6.940192,1765,0.81,166.3573,594.2365
5.255416,1634,-0.04,177.3335,342.1945
4.495806,1180,-0.01,157.8894,255.7871
7.214816,1714,0.54,181.4315,593.2743
7.030416,1056,-0.03,172.5822,877.3426
10.38867,1750,0.02,198.4298,1398.589
4.983982,1331,0.0,161.4679,325.0655
7.819235,1772,3.26,180.6197,1081.282
6.599277,1502,-0.05,184.2306,629.9285
10.66799,1778,2.82,177.8078,1596.025
11.618,1748,5.59,163.1913,1904.854
9.529057,1530,-0.02,191.8607,1235.741
7.356856,1596,-0.04,195.5365,809.8239
6.667319,1225,-0.03,162.2526,639.8192
8.216033,1571,-0.01,207.0386,718.6021
5.928383,1320,-0.02,146.9347,341.1891
6.276951,1739,0.16,195.2956,470.3931
8.109855,1601,-0.03,183.1348,824.954
6.918482,1729,-0.05,194.2023,691.8853
9.219168,1589,-0.04,151.4239,1015.039
8.806636,1751,-0.05,171.2843,1107.74
8.76962,1765,1.21,196.6946,1090.862
6.553899,1066,-0.05,194.3335,491.6513
7.624464,1769,0.35,184.3285,657.1846
6.566381,1577,-0.04,189.5747,460.5839
7.34412,1068,-0.05,189.5322,833.3645
9.813524,1758,0.09,191.7565,1324.775
8.465374,1767,0.48,174.927,909.1884
9.69171,1594,-0.05,178.734,1305.467
8.923517,1416,-0.05,179.5233,1121.554
7.466989,1368,-0.05,198.0928,841.6849
6.591877,1531,-0.03,176.8004,551.3248
7.545708,1603,-0.05,160.2172,711.7807
7.249356,1457,-0.03,173.6634,721.4585
6.975772,1154,-0.01,181.5846,746.1284
6.380051,1358,-0.05,188.8043,576.8506
8.223454,1149,-0.05,138.704,805.9592
5.833528,1073,-0.03,181.8288,453.2304
8.886921,1736,2.02,179.7204,1092.895
7.026624,1767,3.15,184.9792,592.459
6.356811,1063,-0.05,176.9881,452.4402
3.672345,1027,-0.01,150.9003,34.58548
7.07551,1114,-0.01,142.0821,349.2738
7.030131,1055,-0.05,151.158,633.5975
7.105089,1310,-0.04,181.3211,684.8807
6.436319,1060,-0.02,159.1936,551.0397
9.507533,1741,1.74,179.4783,1351.325
10.87065,1751,10.98,185.0497,1472.371
10.42095,1769,1.22,178.7207,1612.847
9.560155,1745,0.48,176.1653,1358.541
10.92011,1778,4.2,178.511,1717.157
11.64708,1784,3.45,176.9788,1861.542
11.33826,1763,1.54,191.0807,1726.556
11.9216,1802,11.15,186.3536,1881.802
9.603406,1772,2.04,178.5082,1407.067
9.32309,1774,0.64,178.2036,1268.251
11.56507,1762,10.45,182.3647,1936.911
10.64896,1765,2.09,185.3421,1651.264
11.68538,1763,-0.04,189.6257,1630.427
7.872734,1556,-0.01,177.3682,951.8591
11.0693,1765,1.45,191.1406,1642.088
10.75446,1756,1.62,173.7079,1735.533
10.61665,1747,1.58,179.5367,1568.729
9.104378,1761,0.8,172.4161,1244.261
7.335969,1340,-0.01,178.4117,782.3539
6.980201,1629,-0.04,168.9839,608.9403
6.832727,1049,-0.03,160.2303,635.4301
8.363981,1715,-0.01,186.7995,1042.819
8.893584,1681,-0.03,191.8679,1133.297
9.129984,1706,-0.04,184.4621,1229.712
7.779102,1706,-0.04,181.7946,760.7373
7.691041,1673,-0.05,194.8223,871.4407
7.494019,1758,0.03,186.0761,817.2904
6.242937,1303,-0.03,177.1623,461.0633
8.189542,1769,0.02,176.2391,1074.98
7.96423,1674,-0.05,186.3844,962.026
6.986654,1530,-0.04,174.2657,764.4181
6.833371,1710,-0.03,183.8021,710.0236
6.191251,1474,-0.03,184.0949,541.6611
6.211324,1305,0.0,165.0623,447.0421
7.133995,1739,-0.04,181.1184,722.1946
4.713881,1059,-0.02,179.0918,209.6346
5.547726,1057,-0.02,177.3199,295.1796
5.152555,1070,-0.02,176.6819,277.3819
4.55835,1174,-0.02,180.3145,172.009
3.548696,1053,-0.02,184.6057,93.13402
5.268645,1170,-0.02,183.3565,359.922
3.989331,1064,-0.03,178.4204,191.1502
5.598295,1493,-0.03,153.3881,310.6179
6.76522,1232,-0.02,188.0316,667.405
4.039116,1141,-0.02,185.2415,199.8922
5.486061,1357,0.0,189.0798,462.1319
4.006006,1114,-0.03,200.4277,167.2568
7.377179,1750,-0.05,187.6157,737.0074
2.682814,1122,-0.02,172.1108,35.33425
4.720336,1056,-0.03,186.623,221.8737
6.225578,1404,-0.03,191.1361,393.5099
3.156385,1055,-0.04,176.7063,106.4298
5.062037,1317,-0.02,157.3427,232.5886
3.887193,1062,-0.03,195.3219,186.0556
5.7853,1023,-0.04,216.3962,298.428
10.08076,1752,1.23,170.0335,1305.271
5.163218,1063,-0.03,171.9369,434.6185
3.652003,1049,-0.04,166.3524,112.8707
8.042344,1763,0.13,185.2791,849.1891
3.838587,1059,-0.02,188.8233,190.2681
7.966515,1765,1.26,165.6076,831.0142
9.339041,1759,1.64,166.4545,1001.669
4.354938,1059,-0.01,168.6815,370.7019
12.71205,1756,2.48,188.5404,1893.914
9.434071,1733,1.09,207.9526,1194.521
5.339906,1075,-0.04,170.8695,449.9927
6.106438,1445,-0.02,159.9234,375.7422
4.688339,1127,-0.04,171.3696,375.0234
7.96074,1391,-0.05,198.0961,906.8173
6.351646,1463,-0.05,183.764,492.0867
11.0506,1769,2.5,183.2889,1660.254
9.187996,1744,-0.04,173.5922,1250.367
8.133488,1756,-0.06,201.182,1036.341
9.565967,1766,1.02,175.8308,1398.859
10.74936,1765,1.52,182.1137,1591.586
9.880361,1763,2.48,192.3105,1385.043
7.857971,1744,-0.04,182.7399,891.8885
7.449061,1743,-0.04,190.2285,741.1516
8.19441,1761,0.6,191.5453,914.4196
8.093679,1759,-0.02,162.6044,808.1267
9.312919,1748,0.19,191.0574,1191.646
8.631824,1776,0.73,178.8892,1137.227
10.6843,1758,1.95,187.6342,1634.148
11.80686,1783,8.02,194.5953,1731.241
11.09123,1772,8.49,182.222,1766.746
12.62989,1762,10.12,177.023,1975.777
12.75571,1798,11.94,181.6476,2050.377
12.23977,1740,1.59,183.2067,2034.906
12.51962,1750,2.23,188.9603,2074.864
12.71338,1747,10.8,185.8795,2045.821
11.99983,1784,11.78,179.5025,1971.713
11.79356,1758,1.31,188.8525,1737.078
11.87086,1743,1.57,191.8392,1676.289
11.11828,1761,-0.02,189.2514,1591.829
11.0743,1755,1.19,192.2349,1572.452
11.23923,1754,1.07,190.5361,1644.254
11.52093,1770,2.07,176.5675,1864.069
11.45218,1758,1.91,181.8861,1787.747
11.22223,1737,5.28,181.6622,1820.083
10.82657,1752,1.54,185.2745,1693.546
10.2607,1754,2.67,181.2515,1650.929
10.688,1778,1.57,172.1712,1807.807
11.52835,1750,5.22,178.1497,1960.089
11.5765,1792,7.22,181.6115,1959.382
9.675003,1776,1.58,179.6111,1650.817
11.44469,1734,6.96,175.3242,1881.716
10.38548,1796,3.47,186.4462,1642.688
9.362486,1772,3.79,182.9487,1382.687
9.99815,1783,3.34,184.7043,1544.032
9.818103,1803,3.69,177.1173,1551.386
10.15863,1759,4.52,170.4095,1621.663
8.108166,1762,-0.04,184.4167,1196.822
7.535753,1776,5.25,174.1409,921.4714
6.6251,1414,-0.03,187.6402,722.5264
6.803619,1353,-0.02,188.8119,609.7258
8.183129,1767,0.28,167.6818,952.1344
7.027702,1652,-0.01,181.8239,725.6116
7.157707,1578,-0.03,180.4664,807.4438
7.957685,1712,-0.05,179.2378,1037.768
7.079184,1772,0.12,189.118,813.5034
7.400869,1710,-0.01,181.5656,885.8088
6.55115,1382,-0.02,181.2478,591.0825
5.962126,1347,-0.03,176.5169,463.0448
6.507991,1435,-0.05,192.8666,440.4889
6.350852,1421,-0.05,184.037,467.3371
3.923767,1057,-0.05,156.6811,43.00922
4.697389,1057,0.0,177.6578,145.1223
4.690111,1204,0.0,182.7239,170.8506
4.858181,1060,0.0,164.5181,165.4034
5.379846,1266,0.0,173.3278,288.5632
3.800548,1088,-0.02,177.2966,119.4235
2.593527,802,0.0,194.272,72.3631
3.264894,1062,-0.05,201.6655,61.11766
4.572988,1060,-0.05,186.286,151.5264
4.107093,1062,-0.05,170.5218,89.36742
4.257102,1063,-0.03,181.6399,231.6768
3.731788,1046,-0.01,175.6901,120.206
5.351426,1110,-0.03,212.9913,369.256
5.695303,1122,-0.04,173.0341,425.3357
4.202795,1075,-0.04,202.964,118.5922
4.494883,1063,-0.01,172.1817,204.7948
5.446653,1192,-0.04,205.7514,261.2811
4.690247,1056,-0.04,193.8078,229.9533
3.963699,1056,-0.04,173.9027,117.197
6.190329,1140,-0.03,216.9932,292.1623
5.633006,1056,-0.04,190.0958,421.4712
6.612224,1225,-0.04,183.6489,686.6831
4.528462,1059,-0.04,183.9402,181.1586
7.724724,1745,0.45,172.6592,812.4407
4.225521,1071,-0.04,188.4639,193.1308
3.353453,1055,-0.02,200.3865,63.96613
4.1667,1095,-0.05,176.6197,243.338
5.719888,1159,0.0,193.3571,621.2621
4.709811,1066,-0.05,165.1435,278.1707
6.676952,1696,-0.01,182.5242,609.2525
8.702325,1743,-0.03,179.137,830.0538
5.556208,1557,-0.04,143.5227,321.751
11.89669,1736,5.38,183.5522,1922.388
9.74621,1762,0.63,177.7839,1398.438
9.515285,1748,3.2,158.5664,954.0536
11.1826,1748,-0.04,192.1154,1610.187
5.136053,1550,-0.01,186.4163,289.664
8.778424,1763,1.14,186.5186,1089.335
9.283369,1770,1.41,177.9564,1231.206
9.825191,1579,-0.03,180.1125,1296.538
10.00737,1752,0.41,162.7217,1317.014
10.17447,1794,2.42,172.2979,1435.175
8.89819,1770,0.57,179.0775,1279.6
7.729815,1723,-0.02,176.6169,924.6473
8.982236,1767,-0.05,183.9308,1183.363
8.019429,1763,-0.05,171.651,915.4363
8.499099,1766,-0.05,179.9376,886.7061
9.240318,1750,0.58,187.5772,1240.958
7.583262,1680,-0.04,184.852,785.2676
7.989542,1682,-0.04,183.4252,750.5739
9.878744,1756,0.15,193.8463,1326.648
6.609883,1097,-0.02,162.2329,637.6884
8.059749,1513,-0.04,180.569,874.3903
11.64394,1772,1.33,190.5738,1649.723
10.33551,1766,0.22,187.8706,1458.96
9.730646,1773,2.62,187.6761,1357.636
6.849476,1301,-0.05,155.9088,650.9055
7.618778,1508,-0.04,187.0104,966.8575
8.922376,1773,1.59,161.6882,1047.159
11.99423,1778,4.79,180.9269,1988.98
10.04445,1733,1.62,179.038,1503.826
10.99234,1590,-0.03,155.0528,1491.339
11.12095,1772,1.42,189.5167,1613.678
10.67956,1767,0.94,176.1597,1597.85
11.29696,1758,2.53,165.8308,1621.821
8.142921,1747,1.03,181.4516,933.3382
8.882502,1766,-0.02,176.8074,1168.974
10.10103,1774,0.94,186.923,1530.753
11.09587,1762,1.32,185.1758,1632.699
9.766671,1759,1.23,190.518,1461.312
10.36331,1766,1.36,185.3478,1533.387
10.35354,1756,2.01,184.8054,1568.304
10.1708,1767,0.88,183.9185,1481.343
10.56038,1772,1.06,186.8247,1535.951
11.25461,1765,1.24,183.0914,1716.041
12.51689,1796,11.26,187.372,1916.77
11.67549,1722,2.01,183.145,1870.639
12.66288,1767,12.41,185.8964,1951.079
10.56794,1762,1.74,185.9958,1586.932
10.28214,1777,0.61,190.2187,1543.137
12.87003,1770,1.26,179.8353,1963.106
10.45136,1766,0.13,175.5492,1614.082
8.644198,1772,0.7,184.9612,1239.733
10.86909,1818,7.16,184.0352,1640.357
11.61732,1759,0.85,183.3221,1873.207
9.508758,1770,0.34,188.5663,1307.232
10.43345,1702,2.3,180.5254,1629.46
8.145795,1759,-0.04,185.2083,1098.048
10.31634,1759,1.42,186.4503,1529.571
8.205541,1756,-0.05,196.3523,1021.289
9.337844,1752,0.57,176.8415,1289.567
9.741086,1776,2.05,184.3413,1439.053
8.602488,1777,0.37,179.6619,1087.86
7.081754,1421,-0.04,174.5179,662.2916
6.838484,1372,-0.03,180.1944,606.9885
6.02029,1446,-0.01,178.1845,343.2735
5.214094,1063,-0.01,167.426,176.565
4.58556,1062,-0.01,196.1649,132.5946
4.535519,1057,-0.01,178.5844,127.2501
3.761912,1068,-0.03,190.4827,69.06625
3.485677,1060,-0.03,168.4048,34.95095
3.703512,992,0.0,187.3919,76.32062
3.758097,1053,0.0,180.3525,129.9223
4.282459,1057,-0.02,192.8661,80.7337
3.225675,1057,-0.02,189.4992,73.26368
3.500893,1059,-0.02,172.8361,71.09179
4.792269,1057,-0.03,174.9377,193.8519
4.746081,1600,-0.03,174.2466,275.9425
3.415426,1056,-0.02,175.7939,117.7871
7.257055,1509,-0.05,182.5624,807.7369
4.132398,1055,-0.05,172.4406,155.458
5.13347,1232,-0.01,171.4075,540.0081
6.260769,1078,-0.04,186.2591,453.698
4.519229,1063,-0.04,193.1091,245.3223
5.5901,1059,-0.04,194.9016,325.9247
5.267833,1355,-0.05,189.3862,388.5697
10.08313,1478,-0.05,183.6277,1290.54
4.707041,1060,-0.05,183.3815,193.282
9.232293,1787,2.33,185.4299,1268.123
3.722056,1060,0.0,171.036,165.8261
6.943307,1763,8.58,186.0412,639.1431
9.56746,1765,1.53,180.3189,1323.636
9.91645,1806,6.41,155.0515,1187.674
5.083704,1140,-0.01,179.3263,297.039
5.863749,1651,0.0,184.0648,287.1526
4.056479,1226,-0.04,188.1758,112.3468
5.333517,1442,-0.04,176.1432,285.5848
11.03066,1765,1.86,185.1922,1536.336
10.92847,1750,0.2,189.9616,1600.873
9.74006,1770,1.97,172.7446,1404.165
6.586432,1504,-0.02,193.4861,564.0836
5.09971,1236,-0.03,171.5034,256.7839
5.9404,1761,0.23,170.7128,394.8345
5.82313,1763,3.17,168.1875,328.0755
8.190113,1774,1.74,181.1768,872.5916
7.574802,1365,-0.03,167.5307,808.5579
8.736311,1762,-0.05,159.4893,942.6326
8.480328,1700,-0.04,206.4422,916.6478
8.85972,1759,-0.05,190.0016,939.4662
8.528897,1778,1.69,181.9925,1010.83
7.726495,1593,-0.05,179.5945,908.8823
9.868467,1759,0.56,177.7609,1347.833
9.508953,1754,0.0,204.0643,1162.721
7.449432,1748,0.0,184.9887,820.5889
9.5376,1780,1.62,165.5253,1315.985
8.794331,1776,0.33,185.9722,1099.302
8.032732,1767,0.02,192.6763,969.4172
8.592513,1758,-0.04,193.6129,1118.326
9.930682,1783,1.0,157.0805,1223.437
7.577119,1064,-0.04,164.8738,881.2888
7.685727,1487,-0.05,186.457,700.808
8.096562,1653,-0.04,165.0912,819.0936
6.822377,1123,-0.03,182.9003,750.309
6.748924,1681,-0.03,179.7062,457.1683
7.211332,1393,-0.03,195.144,651.1921
5.384233,1405,-0.04,175.696,253.6728
5.298687,1443,-0.04,172.8548,267.1981
5.905903,1090,-0.02,168.6431,397.3796
6.249024,1762,0.28,178.8457,459.7732
5.622958,1344,-0.04,172.6959,263.3436
5.878545,1145,-0.05,159.2661,338.31
8.083022,1767,2.26,178.1162,1004.133
8.479138,1754,1.25,191.9382,871.6217
5.837576,1140,-0.05,169.5089,409.8093
